,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Score,Country
103.1979,"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,118.5,103
104.1979,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,76.3,104
105.1979,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,10.3,105
106.1979,Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,19,106
107.1979,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,17,107
108.1979,Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,41.9,108
109.1979,Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,58.5,109
110.1979,Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,10.5,110
111.1979,Kazakhstan,KAZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,72,111
112.1979,Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,112.4,112
113.1979,Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,102.4,113
114.1979,Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,207.8,114
115.1979,Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,122.9,115
116.1979,St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,53,116
117.1979,"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,15.9,117
119.1979,Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,39.1,119
120.1979,Latin America & Caribbean (developing only),LAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,95.1,120
121.1979,Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,204.2,121
122.1979,Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,52.9,122
123.1979,Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,244.6,123
124.1979,Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,74.8,124
125.1979,St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,35.1,125
126.1979,Latin America & Caribbean (all income levels),LCN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,88.51555058,126
127.1979,Least developed countries: UN classification,LDC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,215.3717443,127
128.1979,Low income,LIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,231.3,128
130.1979,Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,53.1,130
131.1979,Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,158.8,131
132.1979,Low & middle income,LMY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,136.3,132
133.1979,Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,126.4,133
134.1979,Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,23.2,134
135.1979,Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,13.8,135
136.1979,Latvia,LVA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,25,136
139.1979,Morocco,MAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,140.6,139
141.1979,Moldova,MDA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,51.6,141
142.1979,Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,172.2,142
143.1979,Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,163.9,143
144.1979,Middle East & North Africa (all income levels),MEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,132.4661322,144
145.1979,Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,78.8,145
146.1979,Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,72.1,146
147.1979,Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,124.3,147
149.1979,Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,332.9,149
150.1979,Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,17.6,150
151.1979,Myanmar,MMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,143.6,151
152.1979,Middle East & North Africa (developing only),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,136.8,152
154.1979,Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,172.7,154
156.1979,Mozambique,MOZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,262.5,156
157.1979,Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,168.6,157
158.1979,Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,42.9,158
159.1979,Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,266,159
160.1979,Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,32.7,160
161.1979,North America,NAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,15.37959636,161
162.1979,Namibia,NAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,98.4,162
164.1979,Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,322,164
165.1979,Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,218.6,165
166.1979,Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,116,166
167.1979,Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,11.2,167
168.1979,High income: nonOECD,NOC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,45.24754787,168
169.1979,Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,10.4,169
170.1979,Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,215.8,170
171.1979,New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,16.1,171
172.1979,High income: OECD,OEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,16.12613158,172
173.1979,OECD members,OED,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,36.60303552,173
174.1979,Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,122.2,174
175.1979,Other small states,OSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,127.3732558,175
176.1979,Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,163.4,176
177.1979,Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,46.1,177
178.1979,Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,127.7,178
179.1979,Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,80.9,179
181.1979,Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,110.7,181
182.1979,Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,24.6,182
185.1979,Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,29.7,185
186.1979,Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,66.4,186
187.1979,Pacific island small states,PSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,54.27526116,187
189.1979,Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,38,189
190.1979,Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,43.5,190
191.1979,Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,33.6,191
192.1979,Rwanda,RWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,233.6,192
193.1979,South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,176.1,193
194.1979,Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,104.4,194
195.1979,Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,143.2,195
196.1979,Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,212.8,196
197.1979,Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,15.2,197
198.1979,Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,56.4,198
199.1979,Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,291.5,199
200.1979,El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,116.7,200
204.1979,Sub-Saharan Africa (developing only),SSA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,204,204
205.1979,South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,298.2,205
206.1979,Sub-Saharan Africa (all income levels),SSF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,204.0753232,206
207.1979,Small states,SST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,98.70365816,207
208.1979,Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,91.9,208
212.1979,Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,8.7,212
213.1979,Swaziland,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,124,213
215.1979,Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,33.6,215
216.1979,Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,64.2,216
218.1979,Chad,TCD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,242,218
219.1979,Togo,TGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,181.8,219
220.1979,Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,63.8,220
221.1979,Tajikistan,TJK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,130.8,221
222.1979,Turkmenistan,TKM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,129.4,222
224.1979,Tonga,TON,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,30.7,224
225.1979,Trinidad and Tobago,TTO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,40.7,225
226.1979,Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,102.3,226
227.1979,Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,134.7,227
228.1979,Tuvalu,TUV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,70.7,228
230.1979,Tanzania,TZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,183.4,230
231.1979,Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,214.6,231
232.1979,Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,28,232
233.1979,Upper middle income,UMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,79.1,233
234.1979,Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,44.4,234
235.1979,United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,15.6,235
236.1979,Uzbekistan,UZB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,126.7,236
237.1979,St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,62.6,237
238.1979,"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,45.8,238
240.1979,Vietnam,VNM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,70.5,240
241.1979,Vanuatu,VUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,73,241
242.1979,West Bank and Gaza,PSE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,85.2,242
243.1979,World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,119,243
245.1979,"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,221.2,245
246.1979,South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,99.6,246
247.1979,"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,215.4,247
248.1979,Zambia,ZMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,156,248
249.1979,Zimbabwe,ZWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1979,106.4,249
3.198,Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,249.1,3
4.198,Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,234.1,4
5.198,Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,78.6,5
6.198,Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,131.9475076,6
7.198,United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,35.2,7
8.198,Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,43.1,8
9.198,Armenia,ARM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,74.9,9
12.198,Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,13,12
13.198,Austria,AUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,16.3,13
15.198,Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,221.8,15
16.198,Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,14.5,16
17.198,Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,217.4,17
18.198,Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,241.2,18
19.198,Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,198.9,19
20.198,Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,28.7,20
21.198,Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,32.3,21
22.198,"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,29.9,22
24.198,Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,23.3,24
25.198,Belize,BLZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,66.4,25
27.198,Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,171.6,27
28.198,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,95.3,28
29.198,Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,27.2,29
31.198,Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,199.8,31
32.198,Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,72.9,32
33.198,Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,183.5,33
34.198,Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,12.5,34
35.198,Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,29.4069519,35
36.198,Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,10.4,36
38.198,Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,33.2,38
39.198,China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,62.4,39
40.198,Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,166.6,40
41.198,Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,181.6,41
42.198,"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,111.9,42
43.198,Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,57.4,43
44.198,Comoros,COM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,175.3,44
45.198,Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,85.3,45
46.198,Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,23.8,46
47.198,Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,46.38511882,47
48.198,Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,20.2,48
51.198,Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,20.8,51
53.198,Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,15,53
54.198,Djibouti,DJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,155.8,54
55.198,Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,19.8,55
56.198,Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,10,56
57.198,Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,87.5,57
58.198,Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,148.1,58
59.198,East Asia & Pacific (developing only),EAP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,77,59
60.198,East Asia & Pacific (all income levels),EAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,72.1336147,60
61.198,Europe & Central Asia (developing only),ECA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,86,61
62.198,Europe & Central Asia (all income levels),ECS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,45.65421455,62
63.198,Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,93.9,63
64.198,"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,167.6,64
65.198,Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,15.96420833,65
66.198,Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,191,66
67.198,Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,17.8,67
68.198,Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,27.1,68
69.198,Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,241.6,69
70.198,European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,18.78417772,70
71.198,Fragile and conflict affected situations,FCS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,177.2385631,71
72.198,Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,8.7,72
73.198,Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,44,73
74.198,France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,12.4,74
77.198,Gabon,GAB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,117.3,77
78.198,United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,14.1,78
79.198,Georgia,GEO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,58.3,79
80.198,Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,166.2,80
81.198,Guinea,GIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,286.9,81
82.198,"Gambia, The",GMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,238.5,82
85.198,Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,23.5,85
88.198,Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,124.8,88
90.198,Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,70.4,90
91.198,High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,22.6,91
93.198,Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,95.7,93
94.198,Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,213.4230964,94
96.198,Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,191.9,96
97.198,Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,26.2,97
98.198,Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,121.1,98
100.198,India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,167.6,100
102.198,Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,14.3,102
103.198,"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,109.9,103
104.198,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,73.3,104
105.198,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,9.8,105
106.198,Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,18,106
107.198,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1980,16.1,107
